QuatroPop,https://apps.apple.com/us/app/quatropop/id1298703624,,,,"Quatro Pop is a puzzle game similar Tetris. Combine blocks with the same color to make them *pop*
",Elias Borjesson,61.2 MB,English,4+,Free,21-Dec-17,https://is3-ssl.mzstatic.com/image/thumb/Purple128/v4/7d/87/f9/7d87f948-d9c4-5da9-9288-3191eabdbdcb/AppIcon-1x_U007emarketing-85-220-6.png/230x0w.png,,Games
Quatros Origins,https://apps.apple.com/us/app/quatros-origins/id1191878145,5,1,,"Quatros Origins is a block puzzle game that tries to reconnect with the good old days where classic arcade games were easy to play, but hard to master!The objective of the game, is to manipulate tetromino- and pentomino blocks, and placing them strategically to make at least one full horizontal line. At first sight it looks like a 2D game, but with each block you place, the platform will turn ninety degrees, giving you four playing fields. But every piece will affect every side!
",Stijn Van Coillie,71.8 MB,English,4+,Free,4-Apr-17,https://is5-ssl.mzstatic.com/image/thumb/Purple111/v4/98/87/1d/98871d76-2edc-6216-865e-bcea5a7a02e2/mzl.htxczbut.png/230x0w.png,Yes,Games
Quatt,https://apps.apple.com/us/app/quatt/id1509262615,,,Four in a Row Game,"Quatt is a two player board game.

It is played on a 4×4 board. There are 16 unique pieces, each of which is either:

- tall or short
- red or blue
- square or circular
- hollow or solid.

Players take turns choosing a piece which the other player must then place on the board. A player wins by placing a piece on the board which forms a horizontal, vertical, or diagonal row of four pieces, all of which have a common attribute (all short, all circular, etc.)

Description derived from a Wikipedia entry. Use allowed under CC BY-SA 3.0 Unported License


      more
    
",nomadlabs Limited,44.5 MB,English,4+,Free,,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/bc/0c/34/bc0c34f6-6d48-2410-fa1c-64eb4d5f82b1/AppIcon-1x_U007emarketing-0-7-0-85-220.png/230x0w.png,,Games
Quell Zen+,https://apps.apple.com/us/app/quell-zen/id1115633942,5,108,,"Quell Zen - the very embodiment of relaxing logic games - features over 200 beautifully crafted challenges.

This serene puzzler has you guiding raindrops through a series of colorful mazes. Enhanced by atmospheric orchestral music, the game's subtle, sophisticated mechanics evolve as you navigate its many levels, delivering an absorbing experience that's familiar but always fresh.

Set against a narrative of a Japanese family divided, Quell Zen will take you on an unforgettable journey. Step inside this beautiful world today.


      more
    
",Fallen Tree Games Ltd,100.7 MB,English,4+,$2.99 ,23-Jan-20,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/2b/59/ce/2b59ce0a-a9f8-5952-27ca-a10548abe353/QuellZen_AppIcon-0-0-1x_U007emarketing-0-0-0-6-0-85-220.png/230x0w.png,Yes,Games
Quell+,https://apps.apple.com/us/app/quell/id383027157,4.9,400,,"***** Thanks to the 4 million+ players who’ve already fallen in love with Quell, Quell Reflect, and Quell Memento, and helped us to No 1 in several countries! *****
 
Quell is an enchanting game of logic which has taken the puzzle world by storm. Don’t take our word for it! Read our user reviews (thanks guys!), and see for yourself!

    ""Quell. Is. Perfect"" - No Dpad
    ""Woozily hypnotic"" – Eurogamer
    ""Gaming App of the Day"" – Kotaku
    ""Beautifully relaxing"" – AppSpy
    ""Calming zen-like atmosphere"" – Gamezebo
    ""Absolute joy to play"" - Pocket Full of Apps
    ""Incredibly polished. Extra fun. Constantly amazes"" – iPhoneAlley
    ""Seems to lower blood pressure instead of raising it"" – BestKidsApps

* Over 80 levels of cunningly crafted puzzles – requires lateral thinking!
* Perfectly balanced difficulty curve – soothing, not frustrating!
* iCloud integration / Universal app – Sync on all your iOS devices!
* HD and Retina support – beautiful hand-painted art!
* GameCenter Achievements and Leaderboards – Challenge your friends!
* Custom soundtrack by top composer Steven Cravis – Calming music helps the brain!
* Localized for English, French, German, Italian, Spanish, Polish, Portuguese, Chinese, Korean, Taiwanese, and Japanese.
* Requires iOS 6.0 or higher.

Fall in love with Quell today...


      more
    
",Fallen Tree Games Ltd,74.4 MB,English,4+,$1.99 ,24-Jan-20,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/70/b3/c7/70b3c717-d719-b54b-7928-8a6a056053fd/Quell1_AppIcon-0-0-1x_U007emarketing-0-0-0-6-0-85-220.png/230x0w.png,Yes,Games
Quem Come o Quê,https://apps.apple.com/us/app/quem-come-o-qu%C3%AA/id1455668146,,,,"Monte várias teias alimentares e vença todas as fases desse incrível jogo educativo! Entretanto, toda vez que uma fase for jogada será um novo desafio.

Teste também nosso modo de tempo e consiga pontos de acordo com seu tempo e a dificuldade do nível sendo jogado!

E ai, será que você sabe do que cada animal pode se alimentar?

",Thiago Bittar,16.3 MB,English,4+,Free,20-Feb-20,https://is4-ssl.mzstatic.com/image/thumb/Purple124/v4/58/82/a2/5882a24f-cb6d-d636-e447-1eada79fe4de/AppIcon-0-0-1x_U007emarketing-0-0-0-7-85-220.png/230x0w.png,,Games
Who am I? (Biblical),https://apps.apple.com/us/app/who-am-i-biblical/id1121800592,3.9,7,,"Learn more about the Bible with this fun game.

Find out who is the character through the clues he gives you in a sentence.

The game currently has 700 questions.

You can connect to Facebook and compare your score with your friends!

The player has the option to send suggestions for questions, and report errors in questions.

You will begin the game with 100 hit points, each wrong answer you lose 25 points, and each right answer earns 5. If you lose all life points, the game ends.

Each correct answer earns you 1 point. The score is obtained through the best score.

You have 30 seconds to answer each question.


      more
    
",Samuel Souza,34.1 MB,"English, Portuguese, Spanish",4+,Free,6-Mar-19,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/30/6f/fa/306ffafd-10b0-a1bb-df1c-aa1ebb74aecb/AppIcon-0-1x_U007emarketing-0-0-85-220-0-7.jpeg/230x0w.jpg,,Games
Who am I? (Biblical) [Ad Free],https://apps.apple.com/us/app/who-am-i-biblical-ad-free/id1117417291,,,,"Learn more about the Bible with this fun game.

Find out who is the character through the clues he gives you in a sentence.

The game currently has 700 questions.

You can connect to Facebook and compare your score with your friends!

The player has the option to send suggestions for questions, and report errors in questions.

You will begin the game with 100 hit points, each wrong answer you lose 25 points, and each right answer earns 5. If you lose all life points, the game ends.

Each correct answer earns you 1 point. The score is obtained through the best score.

You have 30 seconds to answer each question.


      more
    
",Samuel Souza,16.6 MB,"English, Portuguese, Spanish",4+,$1.99 ,1-Nov-17,https://is3-ssl.mzstatic.com/image/thumb/Purple118/v4/9d/61/48/9d6148d8-34c0-73eb-95ab-79ef5b129fda/AppIcon-1x_U007emarketing-85-220-0-6.jpeg/230x0w.jpg,,Games
Quick Driver,https://apps.apple.com/us/app/quick-driver/id1493915175,5,1,Best Challenging Games,"All the traffic lights of the city have broken down. Try to get on the road without hitting any cars. Challenging seasonal conditions and accelerating gameplay can challenge you.

Make the highest score, be the first in the leaderboard and prove your skills.

Note: This game can contribute to your real-life driving skills.

",Yigithan Yucedag,77.2 MB,English,4+,Free,15-Jan-20,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/00/e9/98/00e998b3-6a76-5a31-c5b0-d76495d25a36/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-85-220.png/230x0w.png,,Games
Quick Drop!,https://apps.apple.com/us/app/quick-drop/id1410235907,5,1,drop it like it's hot,"Tap to move your way down the tower and reach the bottom as fast as you can. Score bonus points for fast reactions and quick thinking. 100's of levels with endless amounts of fun. Can you reach the bottom?
",GGWP LLC,73.9 MB,English,4+,Free,,https://is3-ssl.mzstatic.com/image/thumb/Purple118/v4/03/f2/91/03f291af-e207-1739-121b-4ee6529b6cc1/AppIcon-0-1x_U007emarketing-0-85-220-7.png/230x0w.png,,Games
Quick Easy Math Solution For Kids,https://apps.apple.com/us/app/quick-easy-math-solution-for-kids/id835784134,1,1,,"Test your basic math and exercise your brain with fun. Quick Easy Math Solution For Kids is a the best of brain training exercise app which can be a fun for children as well as elders.Features :- Helps keep you sharp.- Tests your basic arithmatic.- Enjoy Cool and Easy brain training with app.This version is FREE . Even more feasible with kids. Also it provides different level of difficulties.Levels of Difficulty : There are 3 levels from which user can select based on its difficulty.- Normal - User gets 60 seconds to complete the level- Hard - User gets 40 seconds to complete the level- Quick Math - User gets 20 seconds to complete the level
",WIRUL KENGTHANKAN,1.2 MB,English,4+,Free,28-Apr-17,https://is5-ssl.mzstatic.com/image/thumb/Purple127/v4/14/57/56/145756a2-65d4-4a89-5928-d5f3369375e2/pr_source.jpg/230x0w.jpg,,Education
Quick Emojis,https://apps.apple.com/us/app/quick-emojis/id1480764216,5,5,Which Emoji will you Copy?,"Select and copy emojis quickly!

• Navigate precisely and immediately using ""SuperScroll"" technology in the outer area. (Tap and drag your finger vertically across the screen.)

• Navigate at standard speed by scrolling through the list of emojis in the central area.

• Tap. Emoji copied.

• Shake for random. Emoji copied.

• Swipe over to toggle between slide select or random emoji game:
  - Tap the emoji circle and a new one will appear.
    - Random size.
    - Random position.
    - Random colors.

• Unmute to hear emoji description.

Which emoji will you copy?


      more
    
",Daniel Goodwyn,583.7 KB,English,4+,Free,,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/80/1e/b7/801eb72b-0e93-2ed2-89d5-ef79a1480dd2/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-10.png/230x0w.png,,Utilities
Quick Escape - Bar,https://apps.apple.com/us/app/quick-escape-bar/id577006698,2.3,3,,"In the second episode your mission is to figure out how to escape the bar. The door you need to open is locked with six keys. Solve the puzzles and collect the keys to escape!Quick Escape games are short five minute brain teasers where you have to find and combine items, solve mini-puzzles and use your smartphone to escape.Features:Unique mini-puzzlesItems combiningTricky brain teasersSmartphone's magic100% Free
",HUANG ZHIQIANG,35.5 MB,"English, Czech, Dutch, French, German, Italian, Japanese, Korean, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Traditional Chinese, Turkish",4+,Free,2-Dec-16,https://is1-ssl.mzstatic.com/image/thumb/Purple71/v4/79/e9/02/79e90204-aa5b-ef1b-3769-71a9296d8b2d/pr_source.png/230x0w.png,,Games
Quick Escape 3：Fun Unlimited,https://apps.apple.com/us/app/quick-escape-3-fun-unlimited/id1252347895,3.7,54,Room Escape Challenge,"Quick Escape 3：Fun Unlimited

 Perfect time for a little breaking and entering, right? Deal with monsters and more in this creepy-cool point-and-click adventure that'll take you a surprisingly long time to finish and has piles of potential despite its design missteps.

Are you the key master? The key master has given you a Master Key! Use it to unlock the doors and pass any level, but remember you only have one!

A big thanks to all the users who have stuck with us! We have included a little surprise for those who can beat the game! Enjoy!


Challenge yourself and see if you can make it to the TOP!

Advance to the next floor by solving the puzzle!
a lot levels of puzzles are waiting to be solved!

The purpose of this game is to break out of the rooms. Solve the puzzles and find all the hidden objects that you have to use in the rooms in order to advance to the next floor.
Challenge yourself in this fun, addictive, free and popular puzzle game.

※ Delve into the All New Escape Game ※


      more
    
",James Ward,33.5 MB,"English, Simplified Chinese, Traditional Chinese",4+,Free,,https://is3-ssl.mzstatic.com/image/thumb/Purple127/v4/17/80/2e/17802ec8-8d0e-760d-4c2a-436925cc966b/pr_source.png/230x0w.png,,Games
